嬼	liǔ	0
嬽	yuān	0
嬾	lǎn	4
嬿	yàn	0
孀	shuāng	94
孁	líng	0
孂	jiǎo	0
孃	niáng	2
孄	lǎn	0
孅	qiān	0
孆	yīng	2
孇	shuāng	0
孈	huì	6
孉	quán	0
孊	mǐ	2
孋	lí	0
孌	luán	0
孍	yán	0
孎	zhú	30
孏	lǎn	0
子	zi	19089
孑	jié	23
孒	jué	0
孓	jué	0
孔	kǒng	3142
孕	yùn	425
孖	mā	6
字	zì	20380
存	cún	3981
孙	sūn	4645
孚	fú	73
孛	bèi	252
孜	zī	200
孝	xiào	1863
孞	xìn	6
孟	mèng	884
孠	sì	0
孡	tāi	0
孢	bāo	149
季	jì	1619
孤	gū	1973
孥	nú	30
学	xué	17482
孧	yòu	0
孨	zhuǎn	156
孩	hái	216
孪	luán	63
孫	sūn	3
孬	nāo	57
孭	miē	5
孮	cóng	5
孯	qiān	0
孰	shú	299
孱	càn	13
孲	yā	33
孳	zī	364
孴	nǐ	437
孵	fū	147
孶	zī	0
孷	lí	0
學	xué	6
孹	bò	0
孺	rú	85
孻	nái	0
孼	niè	0
孽	niè	256
孾	yīng	99
孿	luán	0
宀	mián	215
宁	níng	1791
宂	rǒng	0
它	tā	60864
宄	guǐ	84
宅	zhái	904
宆	qióng	0
宇	yǔ	548
守	shǒu	5648
安	ān	8837
宊	tū	22
宋	sòng	4976
完	wán	13042
宍	ròu	0
宎	yǎo	0
宏	hóng	793
宐	yí	7
宑	jǐng	15
宒	zhūn	0
宓	mì	146
宔	zhǔ	7
宕	dàng	205
宖	hóng	0
宗	zōng	3281
官	guān	12197
宙	zhòu	56
定	dìng	15882
宛	wǎn	241
宜	yí	3533
宝	bǎo	4496
实	shí	7258
実	shí	2
宠	chǒng	821
审	shěn	2723
客	kè	4415
宣	xuān	1289
室	shì	4562
宥	yòu	210
宦	huàn	243
宧	yí	0
宨	tiǎo	0
宩	shǐ	2
宪	xiàn	287
宫	gōng	6360
宬	chéng	14
宭	qún	4
宮	gōng	17
宯	xiāo	0
宰	zǎi	798
宱	zhà	4
宲	bǎo	0
害	hài	3654
宴	yàn	975
宵	xiāo	317
家	jiā	41022
宷	shěn	4
宸	chén	1027
容	róng	2640
宺	huǎng	0
宻	mì	0
宼	kòu	0
宽	kuān	9081
宾	bīn	565
宿	sù	868
寀	cǎi	36
寁	zǎn	0
寂	jì	211
寃	yuān	9
寄	jì	2577
寅	yín	116
密	mì	3911
寇	kòu	425
寈	qīng	6
寉	hè	0
寊	zhēn	0
寋	jiàn	0
富	fù	2682
寍	níng	0
寎	bìng	3
寏	huán	0
寐	mèi	133
寑	qǐn	6
寒	hán	2011
寓	yù	657
寔	shí	120
寕	níng	34
寖	jìn	14
寗	níng	24
寘	zhì	53
寙	yǔ	23
寚	bǎo	143
寛	kuān	0
寜	níng	27
寝	qǐn	435
寞	mò	10
察	chá	1649
寠	jù	2
寡	guǎ	478
寢	qǐn	0
寣	hū	10
寤	wù	155
寥	liáo	62
實	shí	0
寧	níng	15
寨	zhài	4159
審	shěn	0
寪	wěi	0
寫	xiě	29
寬	kuān	2
寭	huì	0
寮	liáo	1372
寯	jùn	5
寰	huán	1701
寱	yì	2
寲	yí	96
寳	bǎo	47
寴	qīn	0
寵	chǒng	0
寶	bǎo	30
寷	fēng	34
寸	cùn	877
对	duì	184674
寺	sì	5512
寻	xún	3495
导	dǎo	1274
寽	lǜ	9
対	duì	4
寿	shòu	824
尀	pǒ	0
封	fēng	6721
専	zhuān	6
尃	fū	30
射	shè	4926
尅	kè	14
将	jiāng	122305
將	jiāng	2
專	zhuān	7
尉	wèi	324
尊	zūn	2156
尋	xún	7
尌	shù	92
對	duì	0
導	dǎo	2
小	xiǎo	57969
尐	jié	16
少	shǎo	18155
尒	ěr	0
尓	ěr	37
尔	ěr	3788
尕	gǎ	96
尖	jiān	2999
尗	shū	15
尘	chén	989
尙	shàng	8
尚	shàng	5434
尛	mó	2
尜	gá	0
尝	cháng	1295
尞	liào	15
尟	xiǎn	8
尠	xiǎn	0
尡	kun	3
尢	yóu	14
尣	wāng	2
尤	yóu	2604
尥	liào	30
尦	liào	0
尧	yáo	307
尨	máng	12
尩	wāng	2
尪	wāng	23
尫	wāng	0
尬	gà	22
尭	yáo	2
尮	duò	10
尯	kuì	272
尰	zhǒng	59
就	jiù	273122
尲	gān	0
尳	gǔ	3
尴	gān	77
尵	tuí	2
尶	gān	6
尷	gān	0
尸	shī	2496
尹	yǐn	516
尺	chǐ	868
尻	kāo	70
尼	ní	2819
尽	jìn	10117
尾	wěi	2899
尿	niào	1771
局	jú	4001
屁	pì	661
层	céng	6209
屃	xì	11
屄	bī	3
居	jū	8992
屆	jiè	9
屇	tián	3
屈	qū	592
屉	tì	31
届	jiè	6120
屋	wū	2769
屌	diǎo	38
屍	shī	27
屎	shǐ	523
屏	píng	943
屐	jī	33
屑	xiè	404
屒	zhěn	0
屓	xiè	0
屔	ní	0
展	zhǎn	1961
屖	xī	0
屗	wěi	0
屘	mǎn	3
屙	ē	88
屚	lòu	0
屛	píng	0
屜	tì	10
屝	fèi	2
属	shǔ	26010
屟	xiè	3
屠	tú	230
屡	lǚ	1152
屢	lǚ	0
屣	xǐ	12
層	céng	0
履	lǚ	316
屦	jù	8
屧	xiè	0
屨	jù	0
屩	juē	0
屪	liáo	6
屫	jué	5
屬	shǔ	13
屭	xì	19
屮	chè	0
屯	tún	823
屰	nì	0
山	shān	23539
屲	wā	0
屳	xiān	17
屴	lì	0
屵	è	0
屶	huì	0
屷	huì	0
屸	lóng	57
屹	yì	29
屺	qǐ	14
屻	rèn	75
屼	wù	2800
屽	hàn	4132
屾	shēn	3031
屿	yǔ	172
岀	chū	1198
岁	suì	11719
岂	qǐ	4042
岃	rèn	1849
岄	yuè	941
岅	bǎn	2
岆	yǎo	0
岇	áng	0
岈	yá	7
岉	wù	0
岊	jié	0
岋	è	326
岌	jí	15
岍	qiān	6
岎	fén	0
岏	wán	0
岐	qí	98
岑	cén	59
岒	qián	0
岓	qí	0
岔	chà	265
岕	jiè	4
岖	qū	0
岗	gǎng	5473
岘	xiàn	288
岙	ào	10
岚	lán	63
岛	dǎo	6677
岜	bā	41
岝	zuò	0
岞	zuò	0
岟	yǎng	0
岠	jù	0
岡	gāng	0
岢	kě	148
岣	gǒu	159
岤	xué	5
岥	pō	0
岦	lì	0
岧	tiáo	8
岨	qū	0
岩	yán	2399
岪	fú	44
岫	xiù	158
岬	jiǎ	219
岭	lǐng	3212
岮	tuó	0
岯	pí	0
岰	ào	0
岱	dài	1279
岲	kuàng	0
岳	yuè	1197
岴	qū	2
岵	hù	45
岶	pò	3
岷	mín	114
岸	àn	1925
岹	tiáo	0
岺	líng	3
岻	chí	0
岼	píng	7
岽	dōng	22
岾	hàn	10
岿	kuī	0
峀	xiù	0
峁	mǎo	278
峂	tóng	3
峃	xué	0
峄	yì	50
峅	biàn	5
峆	hé	4
峇	bā	158
峈	luò	0
峉	è	0
峊	fù	0
峋	xún	42
峌	dié	0
峍	lù	2
峎	ěn	2
峏	ér	0
峐	gāi	0
峑	quān	0
峒	dòng	42
峓	yí	0
峔	mǔ	0
峕	shí	0
峖	ān	3
峗	wéi	4
峘	huán	7
峙	zhì	299
峚	mì	4
峛	lǐ	5
峜	jì	3
峝	tóng	4
峞	wéi	263
峟	yòu	2
峠	qiǎ	0
峡	xiá	1732
峢	lǐ	0
峣	yáo	279
峤	jiào	53
峥	zhēng	27
峦	luán	67
峧	jiāo	0
峨	é	382
峩	é	3
峪	yù	192
峫	xié	5
峬	bū	0
峭	qiào	156
峮	qūn	0
峯	fēng	7
峰	fēng	2257
峱	náo	9
峲	lǐ	0
峳	yóu	0
峴	xiàn	2
峵	róng	5
島	dǎo	2
峷	shēn	0
峸	chéng	8
峹	tú	4
峺	gěng	10
峻	jùn	305
峼	gào	3
峽	xiá	0
峾	yín	0
峿	yǔ	0
崀	làng	0
崁	kàn	5
崂	láo	139
崃	lái	111
崄	xiǎn	322
崅	què	8
崆	kōng	31
崇	chóng	1080
崈	chóng	58
崉	tà	42
崊	lín	6
崋	huà	99
崌	jū	24
崍	lái	27
崎	qí	57
崏	mín	47
崐	kūn	93
崑	kūn	20
崒	zú	14
崓	gù	4
崔	cuī	601
崕	yá	21
崖	yá	1270
崗	gǎng	22
崘	lún	3
崙	lún	7
崚	léng	299
崛	jué	80
崜	duō	9
崝	zhēng	0
崞	guō	24
崟	yín	43
崠	dōng	24
崡	hán	69
崢	zhēng	0
崣	wěi	0
崤	xiáo	70
崥	pí	5
崦	yān	19
崧	sōng	147
崨	jié	2
崩	bēng	526
崪	zú	12
崫	kū	0
崬	dōng	2
崭	zhǎn	46
崮	gù	34
崯	yín	13
崰	zī	30
崱	zè	34
崲	huáng	34
崳	yú	27
崴	wǎi	65
崵	yáng	0
崶	fēng	0
崷	qiú	0
崸	yáng	21
崹	tí	2
崺	yǐ	0
崻	zhì	0
崼	shì	64
崽	zǎi	95
崾	yǎo	78
崿	è	0
嵀	zhù	0
嵁	kān	106
嵂	lǜ	24
嵃	yǎn	8
嵄	měi	22
嵅	hán	2
嵆	jī	53
嵇	jī	17
嵈	huàn	168
嵉	tíng	8
嵊	shèng	73
嵋	méi	759
嵌	qiàn	941
嵍	wù	4
嵎	yú	27
嵏	zōng	12
嵐	lán	7
嵑	kě	9
嵒	yán	30
嵓	yán	3
嵔	wěi	0
嵕	zōng	10
嵖	chá	4
嵗	suì	2
嵘	róng	51
嵙	kē	5
嵚	qīn	0
嵛	yú	25
嵜	qí	2
嵝	lǒu	39
嵞	tú	0
嵟	duī	4
嵠	xī	0
嵡	wěng	21
嵢	cāng	0
嵣	dàng	0
嵤	róng	0
嵥	jié	0
嵦	kǎi	4
嵧	liú	7
嵨	wù	3
嵩	sōng	182
嵪	qiāo	5
嵫	zī	27
嵬	wéi	44
嵭	bēng	0
嵮	diān	21
嵯	cuó	37
嵰	qiǎn	0
嵱	yǒng	0
嵲	niè	0
嵳	cuó	0
嵴	jǐ	81
嵵	shí	7
嵶	ruò	4
嵷	sǒng	5
嵸	zōng	13
嵹	jiàng	3
嵺	liáo	19
嵻	kāng	3
嵼	chǎn	0
嵽	dié	3
嵾	cēn	2
嵿	dǐng	8
嶀	tū	3
嶁	lǒu	19
嶂	zhàng	91
嶃	zhǎn	50
嶄	zhǎn	668
嶅	áo	1348
嶆	cáo	1071
嶇	qū	578
嶈	qiāng	853
嶉	cuī	258
嶊	zuǐ	5
嶋	dǎo	0
嶌	dǎo	0
嶍	xí	0
嶎	yù	6
嶏	pèi	175
嶐	lóng	4
嶑	xiàng	0
嶒	céng	9
嶓	bō	4
嶔	qīn	4
嶕	jiāo	0
嶖	yān	2
嶗	láo	0
嶘	zhàn	0
嶙	lín	61
嶚	liáo	0
嶛	liáo	13
嶜	jīn	5
嶝	dèng	5
嶞	duò	2
嶟	zūn	3
嶠	jiào	0
嶡	guì	9
嶢	yáo	0
嶣	jiāo	0
嶤	yáo	0
嶥	jué	0
嶦	zhān	0
嶧	yì	0
嶨	xué	0
嶩	náo	0
嶪	yè	0
嶫	yè	7
嶬	yí	0
嶭	niè	0
嶮	xiǎn	0
嶯	jí	259
嶰	xiè	0
嶱	kě	0
嶲	xī	2
嶳	dì	5
嶴	ào	0
嶵	zuǐ	0
嶶	wēi	0
嶷	yí	47
嶸	róng	0
嶹	dǎo	0
嶺	lǐng	0
嶻	jié	0
嶼	yǔ	0
嶽	yuè	10
嶾	yǐn	0
嶿	ru	0
巀	jié	0
巁	lì	0
巂	guī	21
巃	lóng	0
巄	lóng	0
巅	diān	157
巆	róng	0
巇	xī	0
巈	jú	25
巉	chán	15
巊	yǐng	0
巋	kuī	0
巌	yán	0
巍	wēi	232
巎	náo	6
巏	quán	0
巐	chǎo	0
巑	cuán	0
巒	luán	0
巓	diān	0
巔	diān	5
巕	niè	0
巖	yán	10
巗	yán	0
巘	yǎn	0
巙	kuí	4
巚	yǎn	0
巛	chuān	2
巜	kuài	12
川	chuān	1716
州	zhōu	15951
巟	huāng	19
巠	jīng	0
巡	xún	808
巢	cháo	675
巣	cháo	0
巤	liè	0
工	gōng	3771
左	zuǒ	12823
巧	qiǎo	1217
巨	jù	2014
巩	gǒng	171
巪	jù	0
巫	wū	253
巬	pu	0
巭	pu	0
差	chà	7254
巯	qiú	15
巰	qiú	7
己	jǐ	1989
已	yǐ	72638
巳	sì	341
巴	bā	4887
巵	zhī	4
巶	zhāo	33
巷	xiàng	581
巸	yí	0
巹	jǐn	8
巺	xùn	5
巻	juàn	54
巼	bā	25
巽	xùn	145
巾	jīn	639
巿	fú	74
帀	zā	376
币	bì	590
市	shì	40141
布	bù	4827
帄	dīng	0
帅	shuài	795
帆	fān	538
帇	niè	178
师	shī	12194
帉	fēn	62
帊	pà	0
帋	zhǐ	0
希	xī	1458
帍	hù	11
帎	dàn	9
帏	wéi	45
帐	zhàng	3376
帑	tǎng	71
帒	dài	0
帓	mò	57
帔	pèi	24
帕	pà	669
帖	tiē	1530
帗	bō	2
帘	lián	512
帙	zhì	158
帚	zhǒu	120
帛	bó	289
帜	zhì	239
帝	dì	3756
帞	mò	3
帟	yì	0
帠	yì	2
帡	píng	3
帢	qià	0
帣	juǎn	0
帤	rú	27
帥	shuài	0
带	dài	25733
帧	zhēn	303
帨	shuì	2
帩	qiào	0
帪	zhēn	0
師	shī	126
帬	qún	7
席	xí	1570
帮	bāng	6493
帯	dài	2
帰	guī	15
帱	chóu	0
帲	píng	3
帳	zhàng	3
帴	sàn	140
帵	wān	0
帶	dài	15
帷	wéi	211
常	cháng	13042
帹	shà	46
帺	qí	62
帻	zé	300
帼	guó	0
帽	mào	757
帾	dǔ	13
帿	hóu	118
幀	zhèng	0
幁	xū	0
幂	mì	106
幃	wéi	5
幄	wò	38
幅	fú	2365
幆	yì	13
幇	bāng	297
幈	píng	0
幉	dié	5
幊	gōng	3
幋	pán	0
幌	huǎng	424
幍	tāo	0
幎	mì	2
幏	jià	13
幐	téng	0
幑	huī	2
幒	zhōng	10
幓	shān	424
幔	màn	182
幕	mù	1520
幖	biāo	4
幗	guó	13
幘	zé	0
幙	mù	161
幚	bāng	0
幛	zhàng	25
幜	jǐng	0
幝	chǎn	0
幞	fú	38
幟	zhì	0
幠	hū	0
幡	fān	315
幢	chuáng	470
幣	bì	0
幤	bì	0
幥	zhǎng	0
幦	mì	0
幧	qiāo	0
幨	chān	0
幩	fén	0
幪	méng	0
幫	bāng	0
幬	chóu	0
幭	miè	0
幮	chú	0
幯	jié	0
幰	xiǎn	0
幱	lán	0
干	gàn	19811
平	píng	12100
年	nián	248559
幵	jiān	5
并	bìng	93868
幷	bìng	56
幸	xìng	878
幹	gàn	12
幺	yāo	3254
幻	huàn	411
幼	yòu	856
幽	yōu	725
幾	jǐ	14
广	guǎng	4658
庀	pǐ	107
庁	tīng	0
庂	zè	0
広	guǎng	0
庄	zhuāng	1593
庅	mó	3
庆	qìng	2279
庇	bì	532
庈	qín	0
庉	dùn	2
床	chuáng	3204
庋	guǐ	228
庌	yǎ	0
庍	bài	0
庎	jiè	0
序	xù	1102
庐	lú	310
庑	wǔ	553
庒	zhuāng	0
库	kù	2071
应	yīng	25537
底	dǐ	7005
庖	páo	195
店	diàn	3417
庘	yā	24
庙	miào	4541
庚	gēng	136
庛	cì	40
府	fǔ	11760
庝	tóng	654
庞	páng	454
废	fèi	2641
庠	xiáng	68
庡	yǐ	651
庢	zhì	779
庣	tiāo	345
庤	zhì	265
庥	xiū	50
度	dù	4995
座	zuò	9662
庨	xiāo	202
庩	tú	0
庪	guǐ	0
庫	kù	0
庬	máng	0
庭	tíng	533
庮	yǒu	0
庯	bū	245
庰	bìng	0
庱	chěng	0
庲	lái	0
庳	bì	5
庴	jí	0
庵	ān	1435
庶	shù	635
康	kāng	1077
庸	yōng	1609
庹	tuǒ	31
庺	sōng	0
庻	shù	0
庼	qǐng	2
庽	yù	0
庾	yǔ	65
庿	miào	0
廀	sōu	0
廁	cè	2
廂	xiāng	2
廃	fèi	0
廄	jiù	3
廅	è	0
廆	guī	26
廇	liù	0
廈	shà	0
廉	lián	471
廊	láng	2745
廋	sōu	2
廌	zhì	6
廍	bù	0
廎	qǐng	0
廏	jiù	0
廐	jiù	0
廑	jǐn	8
廒	áo	17
廓	kuò	174
廔	lóu	0
廕	yìn	4
廖	liào	388
廗	dài	3
廘	lù	0
廙	yì	2
廚	chú	8
廛	chán	12
廜	tú	0
廝	sī	2
廞	xīn	0
廟	miào	0
廠	chǎng	2
廡	wǔ	2
廢	fèi	0
廣	guǎng	2
廤	kù	0
廥	kuài	0
廦	bì	0
廧	qiáng	0
廨	xiè	76
廩	lǐn	0
廪	lǐn	77
廫	liáo	0
廬	lú	2
廭	jì	2
廮	yǐng	0
廯	xiān	0
廰	tīng	0
廱	yōng	5
廲	lí	10
廳	tīng	0
廴	yǐn	46
廵	xún	22
延	yán	846
廷	tíng	1300
廸	dí	3
廹	pǎi	0
建	jiàn	11608
廻	huí	0
廼	nǎi	0
廽	huí	2
廾	gǒng	13
廿	niàn	9
开	kāi	27900
弁	biàn	207
异	yì	3455
弃	qì	1441
弄	nòng	5784
弅	fèn	0
弆	jǔ	0
弇	yǎn	24
弈	yì	53
弉	zàng	4
弊	bì	550
弋	yì	41
弌	yī	2
弍	èr	2
弎	sān	3
式	shì	12938
弐	èr	0
弑	shì	130
弒	shì	7
弓	gōng	1020
弔	diào	3
引	yǐn	5550
弖	hù	5
弗	fú	778
弘	hóng	163
弙	wū	0
弚	tuí	0
弛	chí	112
弜	jiàng	0
弝	bà	52
弞	shěn	0
弟	dì	3217
张	zhāng	23973
弡	jué	33
弢	tāo	42
弣	fǔ	0
弤	dǐ	7
弥	mí	516
弦	xián	4072
弧	hú	532
弨	chāo	2
弩	nǔ	385
弪	jìng	2
弫	zhěn	0
弬	yí	121
弭	mǐ	47
弮	quān	0
弯	wān	2025
弰	shāo	25
弱	ruò	2984
弲	xuān	0
弳	jìng	13
弴	diāo	6
張	zhāng	400
弶	jiàng	60
強	qiáng	49
弸	péng	31
弹	dàn	4578
强	qiáng	17342
弻	bì	43
弼	bì	115
弽	shè	253
弾	dàn	0
弿	jiǎn	0
彀	gòu	190
彁	gē	118
彂	fā	229
彃	bì	15
彄	kōu	0
彅	jiǎn	9
彆	biè	0
彇	xiāo	106
彈	dàn	105
彉	guō	76
彊	jiàng	62
彋	hóng	0
彌	mí	26
彍	guō	24
彎	wān	2
彏	jué	0
彐	jì	0
彑	jì	0
归	guī	7299
当	dāng	42694
彔	lù	23
录	lù	1833
彖	tuàn	21
彗	huì	60
彘	zhì	97
彙	huì	39
彚	huì	0
彛	yí	147
彜	yí	141
彝	yí	382
彞	yí	30
彟	yuē	63
彠	yuē	0
彡	shān	0
形	xíng	7698
彣	wén	4
彤	tóng	89
彥	yàn	4
彦	yàn	757
彧	yù	403
彨	chī	165
彩	cǎi	2318
彪	biāo	437
彫	diāo	16
彬	bīn	714
彭	péng	1030
彮	yǒng	45
彯	piāo	3
彰	zhāng	240
影	yǐng	2202
彲	chī	560
彳	chì	15
彴	zhuó	39
彵	tuǒ	2
彶	jí	27
彷	páng	122
彸	zhōng	63
役	yì	2398
彺	wáng	14
彻	chè	315
彼	bǐ	1332
彽	dī	3
彾	líng	30
彿	fú	28
往	wǎng	16974
征	zhēng	2607
徂	cú	9
徃	wǎng	186
径	jìng	1771
待	dài	10253
徆	xī	16
徇	xùn	46
很	hěn	69103
徉	yáng	13
徊	huái	185
律	lǜ	2073
後	hòu	1209
徍	wǎng	17
徎	chěng	16
徏	zhì	0
徐	xú	2325
徑	jìng	9
徒	tú	2138
従	cóng	2
徔	zhi	0
徕	lái	15
徖	cóng	0
得	de	134479
徘	pái	28
徙	xǐ	788
徚	dōng	0
徛	jì	0
徜	cháng	4
徝	zhì	2
從	cóng	5
徟	zhōu	0
徠	lái	0
御	yù	5044
徢	xiè	8
徣	jiè	0
徤	jiàn	0
徥	shì	0
徦	jiǎ	0
徧	biàn	0
徨	huáng	59
復	fù	2
循	xún	878
徫	wěi	0
徬	páng	35
徭	yáo	127
微	wēi	4852
徯	xī	6
徰	zhēng	5
徱	piào	0
徲	tí	0
徳	dé	22
徴	zhēng	0
徵	zhēng	98
徶	bié	0
德	dé	9549
徸	chōng	0
徹	chè	0
徺	jiǎo	4
徻	huì	0
徼	jiǎo	21
徽	huī	405
徾	méi	0
徿	lòng	0
忀	xiāng	0
忁	bào	3
忂	qú	0
心	xīn	25236
忄	xin	4
必	bì	9063
忆	yì	241
忇	lè	2
忈	rén	4
忉	dāo	0
忊	dìng	13
忋	gǎi	63
忌	jì	4236
忍	rěn	2129
忎	rén	347
忏	chàn	60
忐	tǎn	18
忑	tè	4
忒	tè	602
忓	gān	525
忔	qì	404
忕	shì	199
忖	cǔn	106
志	zhì	3667
忘	wàng	4957
忙	máng	10154
忚	xī	215
忛	fān	139
応	yīng	0
忝	tiǎn	89
忞	mín	10
忟	wěn	0
忠	zhōng	2170
忡	chōng	11
忢	wù	0
忣	jí	2
忤	wǔ	111
忥	xì	113
忦	jiá	5
忧	yōu	1783
忨	wàn	0
忩	cōng	0
忪	sōng	4
快	kuài	21973
忬	yù	7
忭	biàn	10
忮	zhì	3
忯	qí	0
忰	cuì	0
忱	chén	74
忲	tài	3
忳	tún	0
忴	qián	0
念	niàn	3978
忶	hún	2
忷	xiōng	2
忸	niǔ	9
忹	kuáng	2
忺	xiān	0
忻	xīn	58
忼	kāng	3
忽	hū	7683
忾	kài	35
忿	fèn	389
怀	huái	1918
态	tài	1666
怂	sǒng	197
怃	wǔ	0
怄	òu	55
怅	chàng	49
怆	chuàng	49
怇	jù	0
怈	yì	15
怉	bǎo	0
怊	chāo	2
怋	mín	0
怌	pēi	0
怍	zuò	18
怎	zěn	6736
怏	yàng	10
怐	jù	0
怑	bàn	0
怒	nù	4653
怓	náo	0
怔	zhēng	2697
怕	pà	11213
怖	bù	87
怗	tiē	5
怘	hù	11
怙	hù	22
怚	jù	0
怛	dá	60
怜	lián	345
思	sī	2618
怞	chóu	3
怟	dì	3
怠	dài	398
怡	yí	684
怢	tū	3
怣	yóu	5
怤	fū	0
急	jí	11126
怦	pēng	62
性	xìng	13847
怨	yuàn	1394
怩	ní	10
怪	guài	6097
怫	fú	52
怬	xì	4
怭	bì	2
怮	yōu	0
怯	qiè	617
怰	xuàn	0
怱	cōng	7
怲	bǐng	3
怳	huǎng	3
怴	xù	0
怵	chù	108
怶	bì	2
怷	shù	0
怸	xī	0
怹	tān	2
怺	yǒng	0
总	zǒng	23585
怼	duì	138
怽	mo	0
怾	zhǐ	0
怿	yì	13
恀	shì	0
恁	nèn	318
恂	xún	43
恃	shì	363
恄	xì	2
恅	lǎo	13
恆	héng	4
恇	kuāng	9
恈	móu	5
恉	zhǐ	2
恊	xié	16
恋	liàn	539
恌	tiāo	0
恍	huǎng	326
恎	dié	4
恏	hào	0
恐	kǒng	1622
恑	guǐ	0
恒	héng	606
恓	xī	29
恔	jiǎo	3
恕	shù	876
恖	sī	0
恗	hū	0
恘	qiū	0
恙	yàng	19
恚	huì	182
恛	huí	4
恜	chì	5
恝	jiá	0
恞	yí	2
恟	xiōng	0
恠	guài	3
恡	lìn	0
恢	huī	547
恣	zì	97
恤	xù	211
恥	chǐ	3
恦	shàng	2
恧	nǜ	5
恨	hèn	4139
恩	ēn	3475
恪	kè	309
恫	dòng	36
恬	tián	61
恭	gōng	1176
恮	quān	0
息	xī	1538
恰	qià	981
恱	yuè	0
恲	pēng	13
恳	kěn	361
恴	dé	3
恵	huì	5
恶	è	3136
恷	xiao	0
恸	tòng	185
恹	yān	0
恺	kǎi	141
恻	cè	141
恼	nǎo	996
恽	yùn	24
恾	máng	0
恿	yǒng	94
悀	yǒng	8
悁	yuān	3
悂	pī	5
悃	kǔn	22
悄	qiāo	415
悅	yuè	8
悆	yù	110
悇	tú	97
悈	jiè	4
悉	xī	718
悊	zhé	215
悋	lìn	0
悌	tì	58
悍	hàn	236
悎	hào	87
悏	qiè	12
悐	tì	12
悑	bù	4
悒	yì	7
悓	qiàn	489
悔	huǐ	739
悕	xī	123
悖	bèi	307
悗	mán	425
悘	yī	4
悙	hēng	8
悚	sǒng	85
悛	quān	4
悜	chěng	219
悝	kuī	4
悞	wù	0
悟	wù	1095
悠	yōu	123
悡	lí	19
悢	liàng	0
患	huàn	2058
悤	cōng	0
悥	yì	24
悦	yuè	289
悧	lì	127
您	nín	14737
悩	nǎo	0
悪	è	3
悫	què	5
悬	xuán	1868
悭	qiān	14
悮	wù	2
悯	mǐn	86
悰	cóng	24
悱	fěi	6
悲	bēi	797
悳	dé	9
悴	cuì	94
悵	chàng	2
悶	mèn	112
悷	lì	9
悸	jì	64
悹	guàn	4
悺	guàn	10
悻	xìng	19
悼	dào	111
悽	qī	23
悾	kōng	10
悿	tiǎn	3
惀	lún	82
惁	xī	24
惂	kǎn	105
惃	gǔn	4
惄	nì	4
情	qíng	8363
惆	chóu	25
惇	dūn	94
惈	guǒ	18
惉	zhān	181
惊	jīng	8417
惋	wǎn	21
惌	yuān	32
惍	jīn	0
惎	jì	3
惏	lán	2
惐	yù	3
惑	huò	187
惒	hé	0
惓	quán	5
惔	tán	22
惕	tì	83
惖	tì	5
惗	niè	0
惘	wǎng	37
惙	chuò	3
惚	hū	32
惛	hūn	29
惜	xī	526
惝	chǎng	4
惞	xīn	7
惟	wéi	972
惠	huì	763
惡	è	6
惢	suǒ	7
惣	zǒng	17
惤	jiān	89
惥	yǒng	14
惦	diàn	73
惧	jù	1434
惨	cǎn	1171
惩	chéng	232
惪	dé	2
惫	bèi	64
惬	qiè	14
惭	cán	143
惮	dàn	45
惯	guàn	1168
惰	duò	283
惱	nǎo	0
惲	yùn	5
想	xiǎng	61904
惴	zhuì	90
惵	dié	0
惶	huáng	324
惷	chǔn	0
惸	qióng	2
惹	rě	1607
惺	xīng	462
惻	cè	0
惼	biǎn	0
惽	mǐn	10
惾	zōng	0
惿	tí	0
愀	qiǎo	28
愁	chóu	1179
愂	bèi	0
愃	xuān	2
愄	wēi	0
愅	gé	5
愆	qiān	67
愇	wěi	2
愈	yù	2641
愉	yú	257
愊	bì	0
愋	xuān	0
愌	huàn	8
愍	mǐn	52
愎	bì	32
意	yì	12995
愐	miǎn	0
愑	yǒng	0
愒	kài	6
愓	dàng	0
愔	yīn	16
愕	è	332
愖	chén	2
愗	mào	0
愘	qià	14
愙	kè	2
愚	yú	513
愛	ài	19
愜	qiè	6
愝	yǎn	2
愞	nuò	10
感	gǎn	5722
愠	yùn	103
愡	zǒng	0
愢	sāi	3
愣	lèng	1693
愤	fèn	497
愥	yīng	0
愦	kuì	30
愧	kuì	352
愨	què	12
愩	gōng	76
愪	yún	338
愫	sù	30
愬	sù	521
愭	qí	398
愮	yáo	203
愯	sǒng	140
愰	huàng	137
愱	jí	8
愲	gǔ	2
愳	jù	0
愴	chuàng	3
愵	nì	0
愶	xié	249
愷	kǎi	0
愸	zhěng	0
愹	yǒng	0
愺	cǎo	0
愻	xùn	3
愼	shèn	0
愽	bó	3
愾	kài	4
愿	yuàn	6538
慀	xì	2
慁	hùn	4
慂	yǒng	13
慃	yǎng	0
慄	lì	0
慅	sāo	2
慆	tāo	2
慇	yīn	3
慈	cí	687
慉	xù	0
慊	qiàn	137
態	tài	0
慌	huāng	1905
慍	yùn	0
慎	shèn	425
慏	mǐng	0
慐	gong	0
慑	shè	211
慒	cóng	0
慓	piāo	21
慔	mù	0
慕	mù	390
慖	guó	0
慗	chì	0
慘	cǎn	3
慙	cán	0
慚	cán	0
慛	cuī	221
慜	mǐn	2
慝	tè	18
慞	zhāng	0
慟	tòng	0
慠	ào	0
慡	shuǎng	0
