㞎㞎	3	bǎ ba
㹴犬	3	gěng quǎn
㺢㹢狓	3	huò jiā pī
供奉	1188	gòng fèng
供奉曲	3	gòng fèng qǔ
供奉猴	3	gòng fèng hóu
供官诗	3	gòng guān shī
供尖	3	gòng jiān
供帐	3	gòng zhàng
供床	3	gòng chuáng
供应	2615	gōng yìng
供应品	10	gōng yìng pǐn
供应商	270	gōng yìng shāng
供应国	20
供应地	29	gōng yìng de
供应处	9
供应室	3	gōng yìng shì
供应方	7
供应点	4	gōng yìng diǎn
供应科	6
供应站	13	gōng yìng zhàn
供应线	7
供应者	12	gōng yìng zhě
供应舰	6	gōng yìng jiàn
供应量	97
供应链	140	gōng yìng liàn
供张	3	gòng zhāng
供役	3	gòng yì
供待	3	gòng dài
供御	3	gòng yù
供御囚	3	gòng yù qiú
供承	3	gòng chéng
供报	3	gòng bào
供招	3	gòng zhāo
供拟	3	gòng nǐ
供攀	3	gòng pān
供支	3	gòng zhī
供断	3	gòng duàn
供方	7
供暖	35
供月儿	3	gòng yuè ér
供析	3	gòng xī
供果	3	gòng guǒ
供案	2	gòng àn
供桌	60	gòng zhuō
供款	3	gòng kuǎn
供气	41
供水	255
供求	506
供油	21
供济	3	gòng jì
供热	77
供爨	3	gòng cuàn
供物	3	gòng wù
供状	18	gòng zhuàng
供献	20	gòng xiàn
供电	288
供电局	46
供电系统	26
供直	3	gòng zhí
供礼	3	gòng lǐ
供祀	3	gòng sì
供祭	3	gòng jì
供种	5
供称	5	gòng chēng
供稿	40
供给	1175	gōng jǐ
供给制	43	gōng jǐ zhì
供给者	8
供给部	8
供给量	34
供置	3	gòng zhì
供者	11
供职	206	gòng zhí
供脚	3	gòng jiǎo
供膳	3	gòng shàn
供艺	3	gòng yì
供花	3	gòng huā
供菜	3	gòng cài
供血者	7
供认	33	gòng rèn
供认不讳	15	gòng rèn bù huì
供设	3	gòng shè
供词	32	gòng cí
供课	3	gòng kè
供贡	3	gòng gòng
供货	159
供货商	25
供赋	3	gòng fù
供赡	3	gòng shàn
供输	3	gòng shū
供过	3	gòng guò
供过于求	41
供进	3	gòng jìn
供述	35	gòng shù
供送	3	gòng sòng
供通	3	gòng tōng
供销	136
供销员	10
供销社	126
供需	162
供须	3	gòng xū
供顿	3	gòng dùn
供飨	3	gòng xiǎng
供饭	3	gòng fàn
供饷	3	gòng xiǎng
供馈	3	gòng kuì
供馔	3	gòng zhuàn
供鲜	3	gòng xiān
侜张为幻	3	zhōu zhāng wéi huàn
依丱附木	3	yī kuàng fù mù
依从	193
依仗	179
依佛	3	yī fó
依佛哪	3	yī fó nǎ
依依	111
依依不舍	82
依依惜别	15
依偎	107
依傍	53
依兰	38
依兰县	11
依凭	12
依地酸二钴	3	yī dì suān èr gǔ
依头缕当	3	yī tóu lǚ dàng
依存	161
依存度	19
依山傍水	304
依归	104
依律	23
依循	27
依恃	21
依恋	200
依成法	16
依我看	140
依托	629
依据	3856
依旧	1495
依曼结构	9
依柔乞煞	3	yī róu qǐ shà
依样画葫芦	8	yī yàng huà hú lu
依样葫芦	43	yī yàng hú lu
依次	1959
依此类推	47
依法	2359
依法炮制	3	yī fǎ páo zhì
依然	3628
依然如故	23
依然故我	17
依照	3359
依稀	320
依稀可见	158
依纪	10
依臣	17
依葫芦画瓢	6	yī hú lu huà piáo
依藉	3	yī jiè
依言	38
依赖	1660
依赖度	24
依赖性	147
依赖感	5
依阿	3	yī ē
依阿华	5
依阿华州	5
依阿取容	3	yī ē qǔ róng
依附	466
依附性	21
依靠	3149
依顺	11
侟绅	3	jiàn shēn
侠义	259
侠士	40
侠女	19
侠客	225
侠毂	3	xiá gū
侠气	12
侠盗	13
侠肝义胆	9
侠骨	24
侥会	3	yáo huì
侥傒	3	yáo xī
侥僺	3	yáo qiào
侥冀	3	yáo jì
侥冒	3	yáo mào
侥利	3	yáo lì
侥取	3	yáo qǔ
侥奇	3	yáo qí
侥幸	657
侥忝	3	yáo tiǎn
侥望	3	yáo wàng
侥求	3	yáo qiú
侥滥	3	yáo làn
侥灵	3	yáo líng
侥竞	3	yáo jìng
侥薄	3	yáo báo
侥觊	3	yáo jì
侥觎	3	yáo yú
侥躐	3	yáo liè
侥速	3	yáo sù
侦伺	3	zhēn sì
侦办	9
侦听	109
侦察	2110
侦察兵	102
侦察员	74
侦察排	7
侦察机	462
侦察连	14
侦察队	11
侦探	82
侦探小说	32
侦探片	10
侦查	397
侦查员	8
侦查学	9
侦查局	5
侦查权	14
侦测	50
侦破	106
侦缉	28
侧击	30
侧卧	53
侧厅	8
侧后	28
侧后方	16
侧向	59
侧壁	24
侧室	27
侧弁	3	zè biàn
侧影	24
侧方	23
侧板	14
侧枝	38
侧柏	31
侧根	44
侧棱	3	zhāi léng
侧歪	3	zhāi wāi
侧滑	5
侧目	100
侧目而视	13
侧线	145
侧翼	109
侧耳	243
侧芽	11
侧视	21
侧记	26
侧身	491
侧载	3	cè zǎi
侧辞艳曲	3	cè cí yàn qǔ
侧边	31
侧重	423
侧重点	101
侧门	87
侧面	645
侨乡	97
侨兴	19
侨办	12
侨务	50
侨商	6
侨处	3	qiáo chǔ
侨居	137
侨报	5
侨民	188
侨氓	3	qiáo méng
侨汇	25
侨界	11
侨眷	308
侨联	5
侨胞	169
侪辈	26
侮嫚	3	wǔ màn
侮慢	19
侮折	3	wǔ shé
侮翫	3	wǔ wàn
侮谩	3	wǔ màn
侮辱	428
侮辱性	23
侯不	3	hòu bù
侯世爵	7
侯义斌	257
侯二人	6
侯人英	13
侯人雄	6
侯仁之	7
侯伏侯	3	hòu fú hòu
侯伯	3	hòu bó
侯冈	3	hòu gāng
侯刘文	5
侯刚	3	hòu gāng
侯卫	3	hòu wèi
侯印	3	hòu yìn
侯史	3	hòu shǐ
侯吕陵	3	hòu lǚ líng
侯君集	16
侯喜瑞	9
侯国	13	hòu guó
侯国间	10
侯圻	3	hòu qí
侯外庐	17
侯头	3	hòu tóu
侯孝贤	24
侯宝山	48
侯宝林	9
侯家	3	hòu jiā
侯家庄	14
侯封	3	hòu fēng
侯度	3	hòu dù
侯弓	3	hòu gōng
侯张信	256
侯德强	5
侯德榜	11
侯德耀	13
侯方域	282
侯景之	26
侯朝宗	8
侯李伟	6
侯氏	3	hòu shì
侯波	3	hòu bō
侯爵	114
侯牏	3	hòu yú
侯牧	3	hòu mù
侯玉山	5
侯玉英	52
侯王	3	hòu wáng
侯生才	17
侯甸	3	hòu diàn
侯畿	3	hòu jī
侯白	3	hòu bái
侯监集	29
侯相公	8
侯石亨	5
侯社	3	hòu shè
侯祥麟	12
侯禳	3	hòu ráng
侯籍	3	hòu jí
侯老爷	6
侯者	3	hòu zhě
侯莫陈	14	hòu mò chén
侯薛汴	5
侯藏兵	31
侯贵松	13
侯赛因	84
侯通海	151
侯逸凡	8
侯道	3	hòu dào
侯长安	256
侯飞文	8
侯马	48
侯马市	7
侯鲭	3	hòu qīng
侯龟	3	hòu guī
侲子	3	zhèn zǐ
侵入	1432
侵凌	98
侵剥	3	qīn bāo
侵华	317
侵占	849
侵吞	111
侵地	3	qīn dì
侵夺	55
侵害	383
侵害人	8
侵扰	177
侵掠	77
侵权	260
侵权案	7
侵权行为	3	qīn quán xíng wéi
侵染	56
侵牟	3	qīn mù
侵犯	1279
侵略	2969
侵略军	733
侵略性	30
侵略者	1912
侵蚀	784
侵袭	319
侵越	19
侵轧	3	qīn zhá
侻顺	3	tuō shùn
便了	3	biàn liǎo
便于	1331
便佞	3	pián nìng
便利	1042
便利店	20
便利性	11
便地	3	biàn dì
便士	249
便壶	21
便嬖	3	pián bì
便嬛	3	pián xuān
便宜	2013	pián yi
便宜从事	5
便宜地	3	pián yí de
便宜行事	16
便宜货	16	pián yí huò
便宴	14
便帽	15
便当	294
便把令来行	3	biàn bǎ lìng lái xí
便捷	503
便捷性	5
便携	74
便携式	153
便携机	11
便旋	3	pián xuán
便是	6978
便服	84
便条	12
便民	71
便池	5
便溺	11	biàn niào
便盆	10
便益	7
便秘	269
便章	3	pián zhāng
便血	44	biàn xiě
便衣	237
便装	52
便言	3	pián yán
便还就孤	3	bian huan jiu gu
便道	79
便门	10
便难	3	biàn nàn
便餐	6
便饭	8
促使	1460
促动	11
促成	589
促曲	3	cù qǔ
促狭	26
促生产	20
促织	54
促膝	21
促膝交谈	5
促膝谈心	33
促请	15
促载	3	cù zǎi
促进	6674
促进会	87
促进剂	21
促进法	7
促销	464
促销员	36
俄亥俄	88
俄亥俄州	85
俄亥俄河	37
俄克拉何马	12
俄克拉何马州	7
俄共	209
俄军	432
俄军总参谋部	7
俄勒冈	11	é lè gāng
俄勒冈州	14	é lè gāng zhōu
俄北方舰队	7
俄国	2626
俄国人	254
俄国政府	17
俄国防部	28
俄备得	3	é bèi dé
俄外交部	7
俄式	37
俄政府	28
俄文	78
俄文版	9
俄斯特拉发	15
俄新社	15
俄方	134
俄罗斯	6099
俄罗斯博物馆	5
俄罗斯国家杜马	8
俄罗斯国防部	23
俄罗斯政府	22
俄罗斯族	31
俄罗斯科学院	9
俄罗斯联邦	172
俄罗斯远东地区	12
俄罗斯队	16
俄罗斯黑海舰队	10
俄联邦	101
俄联邦政府	7
俄语	153
俄通社	35
俄顷	36
俄黑海舰队	9
俉俉	3	wù wù
俊俏	113
俊文	21
俊朗	20
俊杰	27
俊男靓女	7
俊秀	82
俊美	136
俊逸	14
俊雅	69
俊鹘	3	jùn hú
俏丽	88
俏佳人	8
俏头	3	qiào tou
俏生生	17
俏皮	53
俏皮话	20
俑坑	5
俗不可耐	16
俗世	16
俗乐	3	sú yuè
俗人	69
俗体字	7
俗务	68
俗名	573
俗套	44
俗子	3	sú zǐ
俗字	15
俗家	83
俗教	3	sú jiào
俗曲	3	sú qǔ
俗气	53
俗物	25
俗称	1176
俗艳	6
俗话	91
俗话说	442
俗话说得好	39
俗语	189
俘掠	3	fú lüě
俘获	261
俘虏	1137
俚俗	102
俚子	3	lǐ zǐ
俚曲	11	lǐ qǔ
俚歌	18
俚语	48
俛临	3	miǎn lín
俛伏	3	miǎn fú
俛偻	3	miǎn lǚ
俛僶	3	miǎn mǐn
俛卬	3	miǎn áng
俛啄	3	miǎn zhuó
俛容	3	miǎn róng
俛就	3	miǎn jiù
俛拾地芥	3	fǔ shí dì jiè
俛然	3	miǎn rán
俛眄	3	miǎn miǎn
俛眉	3	miǎn méi
俛视	3	miǎn shì
俛诎	3	miǎn qū
俛起	3	miǎn qǐ
俛附	3	miǎn fù
俛默	3	miǎn mò
保不住	125
保不定	15
保不齐	5
保举	54
保亭	17
保人	33
保价	14
保住	679
保佑	488
保修	28
保修期	7
保值	77
保健	1093
保健品	181
保健操	21
保健酒	96
保健院	12
保健食品	58
保全	970
保养	327
保准	42
保利	37
保加利亚	494
保加利亚人	42
保加利亚共和国	7
保加利亚语	26
保加尔	8
保单	74
保卫	1565
保卫团	12
保卫处	24
保卫局	14
保卫战	135
保卫科	21
保卫者	17
保卫部	39
保合门	7
保命	59
保命钱	8
保和	8
保和殿	296
保唐僧	23
保国	27
保国会	14
保国安民	7
保土	9
保境安	19
保墒	15
保外就医	14
保姆	515
保子	3	bǎo zǐ
保存	3073
保存期	14
保宁	11
保守	762
保守主义	71
保守党	163
保守党政府	11
保守派	110
保守疗法	8
保安	478
保安厅	58
保安员	11
保安器	8
保安团	73
保安局	8
保安局局长	3	bǎo ān jú jú zhǎng
保安族	19
保安镇	5
保安队	40
保定	739
保定地区	3	bǎo dìng dì qū
保定市	40
保家卫国	45
保密	675
保密局	11
保密性	36
保尔	51
保山	77
保山地区	3	bǎo shān dì qū
保山市	14
保平争	10
保底	18
保康	262
保康县	264
保得住	31
保德	11
保护	13874
保护主义	96
保护价	44
保护伞	36
保护关税	41
保护剂	5
保护区	424
保护器	11
保护国	79
保护地	73
保护层	28
保护性	69
保护接地	3	bǎo hù jiē dì
保护措施	7
保护方式	6
保护期	18
保护权	20
保护林	8
保护法	60
保护环境	101
保护神	47
保护网	15
保护者	44
保护膜	23
保护色	21
保护费	6
保持	10261
保持稳定	12
保持者	18
保持良好	6
保收	5
保教	3	bǎo jiào
保时捷	18
保暖	85
保暖性	13
保暖房	9
保有	177
保有储量	25
保有量	12
保本	35
保民	20
保民官	20
保水	14
保水剂	17
保泰持盈	3	bǎo tài chì yíng
保洁	36
保温	126
保温层	5
保温瓶	9
保湿	62
保甲	90
保留	2445
保留剧目	21
保留地	74
保皇	31
保皇会	6
保皇党	11
保皇派	37
保皇狗	17
保盈持泰	3	bǎo yíng chì tài
保真	7
保票	27
保税	50
保税区	47
保管	495
保管人	8
保管员	23
保管费	5
保管部	7
保级	196
保级圈	7
保级战	6
保罗	311
保罗胜	6
保育	58
保育员	7
保育院	22
保胎	8
保荐	272
保荐人	19
保藏	47
保角对应	3	bǎo jiǎo duì yìng
保证	9062
保证书	32
保证率	5
保证金	125
保贞堂	256
保质	18
保质保量	10
保质期	57
保费	77
保送	104
保送生	103
保释	47
保重	216
保镖	158
保长	146	bǎo zhǎng
保长对应	3	bǎo cháng duì yìng
保险	2635
保险业	89
保险丝	24
保险人	35
保险公司	147
保险单	37
保险带	5
保险期	5
保险杠	5	bǎo xiǎn gàng
保险柜	59
保险法	37
保险箱	27
保险费	116
保险费率	8
保险费用	12
保险金	69
保障	6335
保障卡	5
保障局	36
保障性	20
保障法	12
保障线	13
保障部	7
保障部门	47
保障金	19
保靖	7
保靖县	5
保额	16
保驾	92
保鲜	118
保鲜剂	26
保鲜膜	13
保龄	7
保龄球	123
保龄球馆	14
俞三伯	7
俞三侠	33
俞三哥	17
俞丽拿	5
俞二伯	10
俞二侠	28
俞伯牙	513
俞作豫	15
俞元良	6
俞光远	6
俞剑华	5
俞国申	7
俞大侠	16
俞大猷	177
俞家军	5
俞小凡	256
俞平伯	15
俞康宰	45
俞志忠	48
俞振飞	7
俞晓松	13
俞朝奉	6
俞柎	3	yú fù
俞正声	266
俞正山	5
俞汉谋	10
俞福柏	6
俞穴	3	shù xué
俞莲舟	376
俞顺福	7
俞鸿钧	8
俟伏斤	3	sì fú jīn
俟俟	3	sì sì
俟候	3	sì hòu
俟几	3	sì jǐ
俟分	3	sì fēn
俟力伐	3	sì lì fá
俟吕陵	3	sì lǚ líng
俟命	3	sì mìng
俟嗣	3	sì sì
俟奴	3	sì nú
俟斤	3	sì jīn
俟时	3	sì shí
俟望	3	sì wàng
俟机	3	sì jī
俟次	3	sì cì
俟汾	3	sì fén
俟河之清	3	sì hé zhī qīng
俟畿	3	sì jī
信不过	84
信丰县	14
信义	110
信产部	12
信令	9
信以为真	108	xìn yǐ wéi zhēn
信仰	1910
信仰者	16
信件	582
信任	1986
信任度	21
信任感	24
信任投票	8
信任票	10
信众	11
信佛	42	xìn fó
信使	127
信儿	42
信函	178
信叔	15
信口	99
信口开河	129
信口胡言	8
信口雌黄	32
信史	31
信号	2402
信号处理	87	xìn hào chǔ lǐ
信号处理器	9
信号弹	59
信号情报	29
信号旗	14
信号机	25
信号枪	25
信号源	20
信号灯	50
信号线	6
信噪比	20
信国公	10
信地	3	xìn dì
信士	7
信天游	45
信天翁	32
信奉	1098
信奉者	12
信女	5
信子	3	xìn zǐ
信守	117
信宜	9
信宜县	14
信宿	7
信封	412
信州	22
信差	14	xìn chāi
信度	7
信徒	367
信得过	125	xìn dé guò
信德省	14
信心	2629
信心百倍	144
信念	865
信息	12256
信息业	12
信息中心	162
信息产业	99
信息产业部	269
信息产业部科技司	6
信息内容	33
信息办	5
信息化	1348
信息卡	6
信息员	13
信息处理	119
信息处理系统	25
信息学	49
信息安全	161
信息工程	61
信息库	18
信息性	5
信息战	43
信息技术	397
信息检索	51
信息流	27
信息港	12
信息源	21
信息灵通	3	xìn xi líng tōng
信息点	17
信息熵	15
信息管理	79
信息管理系统	7
信息系统	224
信息网	391
信息论	38
信息费	23
信息资源管理	6
信息部	17
信息量	107
信手	35
信手拈来	23
信托	322
信托业	31
信托局	14
信托投资公司	25
信报	100
信报箱	12
信报箱群	12
信教	55	xìn jiào
信教者	13
信春鹰	260
信服	111
信札	30
信条	153
信标	32
信步	114
信步而行	24
信汇	8
信江	34
信源	46
信物	29
信王	7
信用	1745
信用卡	329
信用度	17
信用社	166
信用联社	5
信用证	61
信皮	5
信皮儿	3	xìn pí er
信眉	3	shēn méi
信石	31
信称义	7
信符	16
信笺	85
信箱	155
信纸	66
信者	11
信而好古	3	xìn ér hào gǔ
信袋	6
信誉	254
信誉度	12
信誓旦旦	63
信访	68
信贷	633
信贷员	18
信贷资金	40
信赏必罚	5
信赖	395
信赖感	9
信达公司	15
信道	252
信邪	38
信郡王	5
信阳	167
信阳县	5
信阳地区	3	xìn yáng dì qū
信阳市	13
信陵君	20
信风	98
信马由缰	7
信鸽	47
俨如	11
俨然	272
俩一	27
俩个	13
俩口	11
俩对	14
俩打	7
俩把	8
俩目	8
俩眼	13
俩站	7
俩行	5
俩钱儿	3	liǎ qián er
俪曲	3	lì qǔ
俭不中礼	3	jiǎn bù zhòng lǐ
俭朴	211
俭汤	12
俭约	20
俭薄	3	jiǎn bó
修业	44
修为	3	xiū wéi
修习	301
修习者	8
修仙	50
修仙求	5
修供	3	xiū gòng
修修	15
修修补补	10
修养	627
修凿	14
修剪	95
修勑	3	xiū lài
修史	56
修嗣修	5
修园子	45
修国史	22
修城	6
修士	45
修复	610
修女	39
修好	41
修学	16
修官	6
修定	7
修建	2616
修心养性	13
修成	118
修承天	256
修护	13
修指甲	3	xiū zhǐ jia
修撰	14
修改	5259
修改稿	5
修教	3	xiū jiào
修整	111
修文	15
修文县	6
修明	103
修明史	9
修昔底	12
修桥	12
修正	812
修正主义	266
修正案	237
修武	15
修水	46
修水县	7
修治	24
修浚	11
修炼	661
修理	596
修理厂	18
修理工	15
修理所	9
修理费	18
修理铺	6
修省	3	xiū xǐng
修真养性	5
修筑	742
修练	76
修编	8
修缮	1217
修罗刀	12
修脚	15
修脯	3	xiū fǔ
修船	28
修色斯	16
修葺	474
修葺一新	12
修行	901
修行者	12
修补	358
修订	852
修订本	47
修订案	14
修订版	20
修订稿	150
修路	106
修身	80
修身养性	24
修车	24
修辞	143
修辞学	44
修辞格	27
修通	42
修造	128
修造厂	9
修造船	7
修道	178
修道士	14
修道院	136
修郄	3	xiū xì
修配	61
修配厂	10
修长	114
修院	5
修院圣	5
修面	5
修鞋	5
修饰	174
修饰语	25
俯仰	125
俯仰角	11
俯伏	124
俯偻	3	fǔ lǚ
俯冲	206
俯卧	35
俯卧撑	22
俯察	7
俯拾地芥	3	fǔ shí dì jiè
俯拾皆是	9
俯瞰	113
俯视	129
俯视图	5
俯角	9
俯身	641
俯首	106
俯首听命	12
俯首帖耳	22
俯首称臣	14
俱乐部	1958
俱乐部队	16
俱佳	41
俱全	362
俱备	34
俱舍宗	3	jù shè zōng
俳优	14
俳佪	3	pái huái
俳句	18
俵子	3	biào zǐ
俶傥	3	tì tǎng
俶载	3	chù zǎi
俸禄	241
俸给	3	fèng jǐ
俺们	311
俺家	96
俺村	11
俾斯麦	126
俾斯麦群岛	11
俾路支	29
俾路支省	11
倈子	3	lái zǐ
倍倍尔	13
倍僪	3	bèi yù
倍儿	10	bèi er
倍儿棒	3	bèi er bàng
倍加	85
倍受	71
倍增	156
倍增器	17
倍处	3	bèi chǔ
倍感	86
倍数	117
倍率	46
倍称	3	bèi chèn
倍频器	18
倏地	277	shū dì
倏尔	6
倏忽	156
倏歘	3	shū xū
倏然	105
倒三角形	7
倒三颠四	3	dǎo sān diān sì
倒下	459	dǎo xià
倒不如	140
倒不如说	33
倒书	3	dǎo shū
倒买倒卖	4	dǎo mǎi dǎo mài
倒乱	3	dǎo luàn
倒了架	3	dǎo le jià
倒井	3	dǎo jǐng
倒仓	3	dǎo cāng
倒仰	6
倒仰儿	3	dǎo yǎng ér
倒伏	55	dǎo fú
倒休	3	dǎo xiū
倒侧	3	dǎo cè
倒偃	3	dǎo yǎn
倒像	211
倒儠匠	3	dǎo liè jiàng
倒儿爷	3	dǎo er yé
倒入	121
倒兵	3	dǎo bīng
倒冠落佩	3	dǎo guān luò pèi
倒冠落珮	3	dǎo guàn luò pèi
倒凤颠鸾	3	dǎo fèng diān luán
倒刺	46
倒动	3	dǎo dòng
倒包	3	dǎo bāo
倒卓	3	dǎo zhuó
倒卖	69	dǎo mài
倒卖违禁品	3	dǎo mài wéi jìn pǐn
倒卧	3	dǎo wò
倒卵形	50
倒县	3	dǎo xiàn
倒反	3	dǎo fǎn
倒反帐	3	dǎo fǎn zhàng
倒叙	14
倒口	3	dǎo kǒu
倒口子	3	dǎo kǒu zi
倒句	3	dǎo jù
倒台	79	dǎo tái
倒君	3	dǎo jūn
倒喇	3	dǎo lǎ
倒嗓	3	dǎo sǎng
倒噍	3	dǎo jiào
倒噎气	3	dǎo yē qì
倒嚼	3	dǎo jiào
倒囊	3	dǎo náng
倒回	3	dǎo huí
倒因为果	3	dǎo yīn wéi guǒ
倒囷	3	dǎo qūn
倒圈	3	dǎo juàn
倒在地上	3	dǎo zài dì shàng
倒地	330	dǎo dì
倒坍	3	dǎo tān
倒坏	3	dǎo huài
倒坐	3	dǎo zuò
倒垂	3	dǎo chuí
倒垂莲	3	dǎo chuí lián
倒塌	299	dǎo tā
倒大	3	dǎo dà
倒大来	3	dǎo dà lái
倒失	3	dǎo shī
倒头	98	dǎo tóu
倒头经	3	dǎo tóu jīng
倒头饭	3	dǎo tóu fàn
倒好	272
倒好儿	3	dǎo hǎo ér
倒字	3	dǎo zì
倒宅	3	dǎo zhái
倒寘	3	dǎo zhì
倒寿	3	dǎo shòu
倒屣	3	dǎo xǐ
倒履	3	dǎo lǚ
倒屦	3	dǎo jù
倒屧	3	dǎo xiè
倒山倾海	3	dǎo shān qīng hǎi
倒峡	3	dǎo xiá
倒峡泻河	3	dǎo xiá xiè hé
倒崩孩儿	3	dǎo bēng hái ér
倒帐	3	dǎo zhàng
倒床	3	dǎo chuáng
倒序	4	dǎo xù
倒底	18	dǎo dǐ
倒座	3	dǎo zuò
倒座儿	3	dào zuò er
倒廪倾囷	3	dǎo lǐn qīng qūn
倒弄	3	dǎo nòng
倒影	73
倒心	3	dǎo xīn
倒心伏计	3	dǎo xīn fú jì
倒忙	7
倒悬	64
倒惑	3	dǎo huò
倒想	3	dǎo xiǎng
倒戈	113	dǎo gē
倒戈卸甲	3	dǎo gē xiè jiǎ
倒戟	3	dǎo jǐ
倒戢干戈	3	dǎo jí gān gē
倒扁	3	dǎo biǎn
倒扁儿	3	dǎo biǎn ér
倒手	7	dǎo shǒu
倒打一耙	10	dào dǎ yī pá
倒扣	22
倒执手版	3	dǎo zhí shǒu bǎn
倒找	3	dǎo zhǎo
倒把	144	dǎo bǎ
倒投	3	dǎo tóu
倒披	3	dǎo pī
倒抹	3	dǎo mǒ
倒押韵	3	dǎo yā yùn
倒抽了一口气	3	dǎo chōu le yī kǒu qì
倒拔	3	dǎo bá
倒持太阿	3	dǎo chí tài ā
倒持干戈	3	dǎo chí gān gē
倒持戈矛	3	dǎo chí gē máo
倒持手板	3	dǎo chí shǒu bǎn
倒持泰阿	3	dào chí tài ē
倒挂	51
倒挂子	3	dào guà zǐ
倒挂金钩	5
倒指	3	dǎo zhǐ
倒挫	3	dǎo cuò
倒换	82	dǎo huàn
倒捻子	3	dǎo niǎn zǐ
倒掉	52
倒掖气	3	dǎo yè qì
倒推	8
倒掷	3	dǎo zhì
倒提	3	dǎo tí
倒插	17
倒插门	11
倒收	3	dǎo shōu
倒放	12
倒数	173	dào shǔ
倒数方程	3	dào shǔ fāng chéng
倒数计时	3	dào shǔ jì shí
倒文	3	dǎo wén
倒断	3	dǎo duàn
倒日	3	dǎo rì
倒时差	3	dǎo shí chā
倒映	61
倒春寒	11	dǎo chūn hán
倒是	3	dǎo shì
倒晕	3	dǎo yūn
倒景	3	dǎo jǐng
倒曳	3	dǎo yè
倒曹	3	dǎo cáo
倒替	3	dǎo tì
倒月	3	dǎo yuè
倒杖	3	dǎo zhàng
倒杖策	3	dǎo zhàng cè
倒板	3	dǎo bǎn
倒果为因	3	dào guǒ wéi yīn
倒栽	3	dǎo zāi
倒栽葱	17	dǎo zāi cōng
倒栽葱地	3	dǎo zāi cōng de
倒植	3	dǎo zhí
倒楣	3	dǎo méi
倒槽	3	dǎo cáo
倒橐	3	dǎo tuó
倒死	3	dǎo sǐ
倒殖	3	dǎo zhí
倒毙	69	dǎo bì
倒气	3	dǎo qì
倒水	77
倒汇	3	dǎo huì
倒沫	3	dǎo mò
倒泻	3	dǎo xiè
倒洑	3	dǎo fú
倒流	76
倒海翻江	9	dǎo hǎi fān jiāng
倒溃	3	dǎo kuì
倒灌	58
倒灶	20	dǎo zào
倒熟	3	dǎo shú
倒熟话	3	dǎo shú huà
倒爷	3	dǎo yé
倒牌子	3	dǎo pái zi
倒牙	3	dǎo yá
倒班	3	dǎo bān
倒生	3	dǎo shēng
倒用司农印	3	dǎo yòng sī nóng yìn
倒用字	3	dǎo yòng zì
倒痗	3	dǎo mèi
倒盆	3	dǎo pén
倒盘	3	dǎo pán
倒盭	3	dǎo lì
倒相	3	dào xiàng
倒睨	3	dǎo nì
倒社	3	dǎo shè
倒票	6	dǎo piào
倒立	74
倒算	17	dǎo suàn
倒箧	3	dǎo qiè
倒箧倾囊	3	dǎo qiè qīng náng
倒箧倾筐	3	dǎo qiè qīng kuāng
倒箱	3	dǎo xiāng
倒箱会	3	dǎo xiāng huì
倒箸	3	dǎo zhù
倒篷	3	dǎo péng
倒纳	3	dǎo nà
倒纻翻机	3	dǎo zhù fān jī
倒缴	3	dǎo jiǎo
倒置	58
倒置干戈	3	dào zhì gān gē
倒翻	3	dǎo fān
倒胃口	7	dǎo wèi kǒu
倒背如流	16
倒背手儿	3	dào bèi shǒu er
倒腾	211	dǎo téng
倒舞伎	3	dǎo wǔ jì
倒茄	3	dǎo qié
倒茬	2	dǎo chá
倒落	3	dǎo luò
倒薤	3	dǎo xiè
倒蛋	3	dǎo dàn
倒血霉	3	dǎo xuè méi
倒行	3	dǎo xíng
倒行逆施	111
倒街卧巷	3	dǎo jiē wò xiàng
倒衣	3	dǎo yī
倒装	21
倒裳	3	dǎo cháng
倒裳索领	3	dào cháng suǒ lǐng
倒褪	3	dǎo tùn
倒见	3	dǎo jiàn
倒言	3	dǎo yán
倒计时	164
倒计时钟	5
倒语	3	dǎo yǔ
倒读	3	dǎo dú
倒败	3	dǎo bài
倒账	3	dǎo zhàng
倒账卷逃	3	dǎo zhàng juǎn táo
倒贩	3	dǎo fàn
倒贴	37
倒赃	3	dǎo zāng
倒跌	3	dǎo diē
倒踬	3	dǎo zhì
倒蹅门	3	dǎo chǎ mén
倒蹲儿	3	dǎo dūn ér
倒身	3	dǎo shēn
倒躲	3	dǎo duǒ
倒车	31
倒轩	3	dǎo xuān
倒转	286
倒载	3	dǎo zài
倒载干戈	3	dào zài gān gē
倒运	13	dǎo yùn
倒还	3	dǎo hái
倒述	3	dǎo shù
倒退	657
倒逆	3	dǎo nì
倒逼	8
倒钩	32
倒错	3	dǎo cuò
倒闭	275	dǎo bì
倒阁	7	dǎo gé
倒阳	3	dǎo yáng
倒除	3	dǎo chú
倒霉	586	dǎo méi
倒霉地	3	dǎo méi de
倒霉蛋	3	dǎo méi dàn
倒霉蛋儿	3	dǎo méi dàn er
倒靥	3	dǎo yè
倒顿	3	dǎo dùn
倒颠	3	dǎo diān
倒马	3	dǎo mǎ
倒驴不倒架	3	dǎo lǘ bù dǎo jià
倒验	3	dǎo yàn
倒骑驴	6
倒骑龙	5
倔佹	3	juè guǐ
倔傀	3	juè guī
倔僵	3	juè jiāng
倔头	3	juè tou
倔头倔脑	3	juè tóu juè nǎo
倔头强脑	3	juè tóu jiàng nǎo
